GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),STARTYEAR,ENDYEAR,WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),AGEGROUP (CODE),AGEGROUP (DISPLAY),AGEGROUP (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),GHECAUSES (CODE),GHECAUSES (DISPLAY),GHECAUSES (URL),CHILDCAUSE (CODE),CHILDCAUSE (DISPLAY),CHILDCAUSE (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
WHOSIS_000003,Neonatal mortality rate (0 to 27 days) per 1000 live births) (SDG 3.2.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/67,PUBLISHED,Published,,2018,2018,,WPR,Western Pacific,,,2018,2018,,,VNM,Viet Nam,,,,,BTSX,Both sexes,,,,,,,,10.89 [8.66-13.32],10.88705,8.65891,13.31901,,,
WHOSIS_000014,Stillbirth rate (per 1000 total births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2444,PUBLISHED,Published,,2004,2004,,WPR,Western Pacific,,,2004,2004,,,VNM,Viet Nam,,,,,BTSX,Both sexes,,,,,,,,10.12 [6.98-14.75],10.12499,6.98399,14.75427,,,
WHOSIS_000014,Stillbirth rate (per 1000 total births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2444,PUBLISHED,Published,,2006,2006,,WPR,Western Pacific,,,2006,2006,,,VNM,Viet Nam,,,,,BTSX,Both sexes,,,,,,,,9.75 [6.86-13.97],9.75213,6.85832,13.97279,,,
WHOSIS_000014,Stillbirth rate (per 1000 total births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2444,PUBLISHED,Published,,2011,2011,,WPR,Western Pacific,,,2011,2011,,,VNM,Viet Nam,,,,,BTSX,Both sexes,,,,,,,,9.13 [6.5-12.68],9.12844,6.50087,12.67566,,,
WHOSIS_000014,Stillbirth rate (per 1000 total births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2444,PUBLISHED,Published,,2013,2013,,WPR,Western Pacific,,,2013,2013,,,VNM,Viet Nam,,,,,BTSX,Both sexes,,,,,,,,8.85 [6.2-12.65],8.85469,6.20119,12.65369,,,
WHOSIS_000014,Stillbirth rate (per 1000 total births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2444,PUBLISHED,Published,,2020,2020,,WPR,Western Pacific,,,2020,2020,,,VNM,Viet Nam,,,,,BTSX,Both sexes,,,,,,,,8.12 [5.32-12.62],8.12456,5.31574,12.62336,,,
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4802,PUBLISHED,Published,,1992,1992,,WPR,Western Pacific,,,1992,1992,,,VNM,Viet Nam,,,,,FMLE,Female,,,,,,,,8.2 [7.06-9.86],8.20136,7.06252,9.86091,,,
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4802,PUBLISHED,Published,,1994,1994,,WPR,Western Pacific,,,1994,1994,,,VNM,Viet Nam,,,,,FMLE,Female,,,,,,,,7.2 [6.19-8.55],7.19972,6.18798,8.54911,,,
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4802,PUBLISHED,Published,,1999,1999,,WPR,Western Pacific,,,1999,1999,,,VNM,Viet Nam,,,,,FMLE,Female,,,,,,,,5.17 [4.36-6.03],5.16757,4.35698,6.02682,,,
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4802,PUBLISHED,Published,,2001,2001,,WPR,Western Pacific,,,2001,2001,,,VNM,Viet Nam,,,,,FMLE,Female,,,,,,,,4.55 [3.78-5.29],4.55176,3.78124,5.29237,,,
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4802,PUBLISHED,Published,,2003,2003,,WPR,Western Pacific,,,2003,2003,,,VNM,Viet Nam,,,,,FMLE,Female,,,,,,,,4.02 [3.3-4.67],4.01792,3.29659,4.67424,,,
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4802,PUBLISHED,Published,,2008,2008,,WPR,Western Pacific,,,2008,2008,,,VNM,Viet Nam,,,,,FMLE,Female,,,,,,,,3.09 [2.59-3.56],3.08845,2.58969,3.55893,,,
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4802,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,,2010,2010,,,VNM,Viet Nam,,,,,FMLE,Female,,,,,,,,2.83 [2.42-3.24],2.82783,2.41705,3.24364,,,
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4802,PUBLISHED,Published,,2017,2017,,WPR,Western Pacific,,,2017,2017,,,VNM,Viet Nam,,,,,FMLE,Female,,,,,,,,2.22 [1.89-2.63],2.22233,1.89011,2.63422,,,
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4802,PUBLISHED,Published,,2019,2019,,WPR,Western Pacific,,,2019,2019,,,VNM,Viet Nam,,,,,FMLE,Female,,,,,,,,2.09 [1.72-2.61],2.09417,1.71663,2.60937,,,
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4802,PUBLISHED,Published,,1994,1994,,WPR,Western Pacific,,,1994,1994,,,VNM,Viet Nam,,,,,MLE,Male,,,,,,,,9.47 [8-11.42],9.46733,7.99562,11.41823,,,
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4802,PUBLISHED,Published,,1996,1996,,WPR,Western Pacific,,,1996,1996,,,VNM,Viet Nam,,,,,MLE,Male,,,,,,,,8.68 [7.32-10.29],8.68266,7.31795,10.29436,,,
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4802,PUBLISHED,Published,,2001,2001,,WPR,Western Pacific,,,2001,2001,,,VNM,Viet Nam,,,,,MLE,Male,,,,,,,,6.98 [5.78-8.11],6.98238,5.77722,8.11298,,,
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4802,PUBLISHED,Published,,2003,2003,,WPR,Western Pacific,,,2003,2003,,,VNM,Viet Nam,,,,,MLE,Male,,,,,,,,6.42 [5.28-7.42],6.41711,5.27662,7.42172,,,
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4802,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,,2010,2010,,,VNM,Viet Nam,,,,,MLE,Male,,,,,,,,4.87 [4.24-5.5],4.87477,4.24254,5.50482,,,
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4802,PUBLISHED,Published,,2012,2012,,WPR,Western Pacific,,,2012,2012,,,VNM,Viet Nam,,,,,MLE,Male,,,,,,,,4.55 [4.04-5.11],4.55480,4.03920,5.10522,,,
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4802,PUBLISHED,Published,,2019,2019,,WPR,Western Pacific,,,2019,2019,,,VNM,Viet Nam,,,,,MLE,Male,,,,,,,,3.67 [3.05-4.53],3.67095,3.05460,4.53093,,,
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4802,PUBLISHED,Published,,2021,2021,,WPR,Western Pacific,,,2021,2021,,,VNM,Viet Nam,,,,,MLE,Male,,,,,,,,3.44 [2.76-4.54],3.43732,2.75842,4.54356,,,
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4802,PUBLISHED,Published,,1994,1994,,WPR,Western Pacific,,,1994,1994,,,VNM,Viet Nam,,,,,BTSX,Both sexes,,,,,,,,8.36 [7.15-9.94],8.35506,7.14799,9.94210,,,
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4802,PUBLISHED,Published,,1996,1996,,WPR,Western Pacific,,,1996,1996,,,VNM,Viet Nam,,,,,BTSX,Both sexes,,,,,,,,7.52 [6.43-8.8],7.52248,6.42836,8.80287,,,
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4802,PUBLISHED,Published,,2003,2003,,WPR,Western Pacific,,,2003,2003,,,VNM,Viet Nam,,,,,BTSX,Both sexes,,,,,,,,5.24 [4.34-6.02],5.24366,4.33537,6.02023,,,
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4802,PUBLISHED,Published,,2005,2005,,WPR,Western Pacific,,,2005,2005,,,VNM,Viet Nam,,,,,BTSX,Both sexes,,,,,,,,4.77 [3.95-5.45],4.77299,3.95117,5.45331,,,
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4802,PUBLISHED,Published,,2012,2012,,WPR,Western Pacific,,,2012,2012,,,VNM,Viet Nam,,,,,BTSX,Both sexes,,,,,,,,3.62 [3.23-4.02],3.61746,3.23255,4.02055,,,
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4802,PUBLISHED,Published,,2014,2014,,WPR,Western Pacific,,,2014,2014,,,VNM,Viet Nam,,,,,BTSX,Both sexes,,,,,,,,3.39 [3.04-3.77],3.39484,3.04377,3.77108,,,
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4802,PUBLISHED,Published,,2019,2019,,WPR,Western Pacific,,,2019,2019,,,VNM,Viet Nam,,,,,BTSX,Both sexes,,,,,,,,2.92 [2.46-3.57],2.91978,2.46004,3.57348,,,
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4802,PUBLISHED,Published,,2021,2021,,WPR,Western Pacific,,,2021,2021,,,VNM,Viet Nam,,,,,BTSX,Both sexes,,,,,,,,2.74 [2.22-3.6],2.73607,2.22142,3.59891,,,
WHOSIS_000016,Mortality rate among children ages 5 to 9 years (per 1000 children aged 5),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5669,PUBLISHED,Published,,1990,1990,,WPR,Western Pacific,,,1990,1990,,,VNM,Viet Nam,,,,,FMLE,Female,,,,,,,,7.24 [6.1-8.47],7.23716,6.09627,8.46916,,,
WHOSIS_000016,Mortality rate among children ages 5 to 9 years (per 1000 children aged 5),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5669,PUBLISHED,Published,,1992,1992,,WPR,Western Pacific,,,1992,1992,,,VNM,Viet Nam,,,,,FMLE,Female,,,,,,,,6.19 [5.19-7.28],6.18655,5.19331,7.28493,,,
WHOSIS_000016,Mortality rate among children ages 5 to 9 years (per 1000 children aged 5),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5669,PUBLISHED,Published,,1999,1999,,WPR,Western Pacific,,,1999,1999,,,VNM,Viet Nam,,,,,FMLE,Female,,,,,,,,3.44 [2.86-4.05],3.43797,2.86246,4.05168,,,
WHOSIS_000016,Mortality rate among children ages 5 to 9 years (per 1000 children aged 5),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5669,PUBLISHED,Published,,2001,2001,,WPR,Western Pacific,,,2001,2001,,,VNM,Viet Nam,,,,,FMLE,Female,,,,,,,,2.9 [2.4-3.42],2.90475,2.39908,3.41681,,,
WHOSIS_000016,Mortality rate among children ages 5 to 9 years (per 1000 children aged 5),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5669,PUBLISHED,Published,,2006,2006,,WPR,Western Pacific,,,2006,2006,,,VNM,Viet Nam,,,,,FMLE,Female,,,,,,,,1.94 [1.59-2.27],1.93526,1.58808,2.27174,,,
WHOSIS_000016,Mortality rate among children ages 5 to 9 years (per 1000 children aged 5),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5669,PUBLISHED,Published,,2008,2008,,WPR,Western Pacific,,,2008,2008,,,VNM,Viet Nam,,,,,FMLE,Female,,,,,,,,1.68 [1.39-1.97],1.68430,1.38509,1.97476,,,
WHOSIS_000016,Mortality rate among children ages 5 to 9 years (per 1000 children aged 5),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5669,PUBLISHED,Published,,2015,2015,,WPR,Western Pacific,,,2015,2015,,,VNM,Viet Nam,,,,,FMLE,Female,,,,,,,,1.12 [0.93-1.35],1.12209,0.92855,1.34783,,,
WHOSIS_000016,Mortality rate among children ages 5 to 9 years (per 1000 children aged 5),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5669,PUBLISHED,Published,,2017,2017,,WPR,Western Pacific,,,2017,2017,,,VNM,Viet Nam,,,,,FMLE,Female,,,,,,,,1.01 [0.82-1.25],1.01496,0.81647,1.25191,,,
WHOSIS_000016,Mortality rate among children ages 5 to 9 years (per 1000 children aged 5),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5669,PUBLISHED,Published,,1992,1992,,WPR,Western Pacific,,,1992,1992,,,VNM,Viet Nam,,,,,MLE,Male,,,,,,,,7.28 [6.19-8.57],7.28327,6.19113,8.57296,,,
WHOSIS_000016,Mortality rate among children ages 5 to 9 years (per 1000 children aged 5),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5669,PUBLISHED,Published,,1994,1994,,WPR,Western Pacific,,,1994,1994,,,VNM,Viet Nam,,,,,MLE,Male,,,,,,,,6.5 [5.53-7.64],6.50324,5.52978,7.64089,,,
WHOSIS_000016,Mortality rate among children ages 5 to 9 years (per 1000 children aged 5),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5669,PUBLISHED,Published,,1999,1999,,WPR,Western Pacific,,,1999,1999,,,VNM,Viet Nam,,,,,MLE,Male,,,,,,,,4.86 [4.09-5.68],4.85931,4.09222,5.67676,,,
WHOSIS_000016,Mortality rate among children ages 5 to 9 years (per 1000 children aged 5),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5669,PUBLISHED,Published,,2001,2001,,WPR,Western Pacific,,,2001,2001,,,VNM,Viet Nam,,,,,MLE,Male,,,,,,,,4.31 [3.61-5.01],4.30555,3.60726,5.01492,,,
WHOSIS_000016,Mortality rate among children ages 5 to 9 years (per 1000 children aged 5),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5669,PUBLISHED,Published,,2008,2008,,WPR,Western Pacific,,,2008,2008,,,VNM,Viet Nam,,,,,MLE,Male,,,,,,,,2.84 [2.39-3.26],2.84494,2.38722,3.25836,,,
WHOSIS_000016,Mortality rate among children ages 5 to 9 years (per 1000 children aged 5),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5669,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,,2010,2010,,,VNM,Viet Nam,,,,,MLE,Male,,,,,,,,2.53 [2.15-2.9],2.53046,2.14717,2.89786,,,
WHOSIS_000016,Mortality rate among children ages 5 to 9 years (per 1000 children aged 5),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5669,PUBLISHED,Published,,2017,2017,,WPR,Western Pacific,,,2017,2017,,,VNM,Viet Nam,,,,,MLE,Male,,,,,,,,1.73 [1.44-2.09],1.73292,1.43566,2.08784,,,
WHOSIS_000016,Mortality rate among children ages 5 to 9 years (per 1000 children aged 5),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5669,PUBLISHED,Published,,2019,2019,,WPR,Western Pacific,,,2019,2019,,,VNM,Viet Nam,,,,,MLE,Male,,,,,,,,1.55 [1.24-1.96],1.55118,1.23566,1.96082,,,
WHOSIS_000016,Mortality rate among children ages 5 to 9 years (per 1000 children aged 5),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5669,PUBLISHED,Published,,1992,1992,,WPR,Western Pacific,,,1992,1992,,,VNM,Viet Nam,,,,,BTSX,Both sexes,,,,,,,,6.75 [5.78-7.89],6.74595,5.78357,7.89160,,,
WHOSIS_000016,Mortality rate among children ages 5 to 9 years (per 1000 children aged 5),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5669,PUBLISHED,Published,,1994,1994,,WPR,Western Pacific,,,1994,1994,,,VNM,Viet Nam,,,,,BTSX,Both sexes,,,,,,,,5.89 [5.06-6.89],5.89421,5.06085,6.88962,,,
WHOSIS_000016,Mortality rate among children ages 5 to 9 years (per 1000 children aged 5),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5669,PUBLISHED,Published,,2001,2001,,WPR,Western Pacific,,,2001,2001,,,VNM,Viet Nam,,,,,BTSX,Both sexes,,,,,,,,3.62 [3.06-4.18],3.62132,3.06350,4.18303,,,
WHOSIS_000016,Mortality rate among children ages 5 to 9 years (per 1000 children aged 5),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5669,PUBLISHED,Published,,2003,2003,,WPR,Western Pacific,,,2003,2003,,,VNM,Viet Nam,,,,,BTSX,Both sexes,,,,,,,,3.16 [2.64-3.63],3.15906,2.64262,3.63053,,,
WHOSIS_000016,Mortality rate among children ages 5 to 9 years (per 1000 children aged 5),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5669,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,,2010,2010,,,VNM,Viet Nam,,,,,BTSX,Both sexes,,,,,,,,2.02 [1.74-2.3],2.02367,1.73681,2.29758,,,
WHOSIS_000016,Mortality rate among children ages 5 to 9 years (per 1000 children aged 5),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5669,PUBLISHED,Published,,2012,2012,,WPR,Western Pacific,,,2012,2012,,,VNM,Viet Nam,,,,,BTSX,Both sexes,,,,,,,,1.8 [1.57-2.06],1.80476,1.56506,2.05836,,,
WHOSIS_000016,Mortality rate among children ages 5 to 9 years (per 1000 children aged 5),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5669,PUBLISHED,Published,,2017,2017,,WPR,Western Pacific,,,2017,2017,,,VNM,Viet Nam,,,,,BTSX,Both sexes,,,,,,,,1.39 [1.16-1.66],1.39225,1.16403,1.65953,,,
WHOSIS_000016,Mortality rate among children ages 5 to 9 years (per 1000 children aged 5),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5669,PUBLISHED,Published,,2019,2019,,WPR,Western Pacific,,,2019,2019,,,VNM,Viet Nam,,,,,BTSX,Both sexes,,,,,,,,1.25 [1.01-1.57],1.25085,1.00795,1.56670,,,
WHOSIS_000016,Mortality rate among children ages 5 to 9 years (per 1000 children aged 5),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5669,PUBLISHED,Published,,2021,2021,,WPR,Western Pacific,,,2021,2021,,,VNM,Viet Nam,,,,,BTSX,Both sexes,,,,,,,,1.12 [0.86-1.49],1.11886,0.86229,1.48646,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1970,1970,,WPR,Western Pacific,,,1970,1970,,,VNM,Viet Nam,,,,,FMLE,Female,,,,,,,,48 500 [42 185-55 744],48500.00000,42185.00000,55744.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1972,1972,,WPR,Western Pacific,,,1972,1972,,,VNM,Viet Nam,,,,,FMLE,Female,,,,,,,,50 291 [44 585-56 834],50291.00000,44585.00000,56834.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1979,1979,,WPR,Western Pacific,,,1979,1979,,,VNM,Viet Nam,,,,,FMLE,Female,,,,,,,,49 693 [45 189-54 576],49693.00000,45189.00000,54576.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1981,1981,,WPR,Western Pacific,,,1981,1981,,,VNM,Viet Nam,,,,,FMLE,Female,,,,,,,,49 296 [45 097-54 008],49296.00000,45097.00000,54008.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1988,1988,,WPR,Western Pacific,,,1988,1988,,,VNM,Viet Nam,,,,,FMLE,Female,,,,,,,,43 812 [40 088-48 034],43812.00000,40088.00000,48034.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1990,1990,,WPR,Western Pacific,,,1990,1990,,,VNM,Viet Nam,,,,,FMLE,Female,,,,,,,,39 893 [36 591-43 660],39893.00000,36591.00000,43660.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1995,1995,,WPR,Western Pacific,,,1995,1995,,,VNM,Viet Nam,,,,,FMLE,Female,,,,,,,,26 851 [24 120-29 768],26851.00000,24120.00000,29768.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1997,1997,,WPR,Western Pacific,,,1997,1997,,,VNM,Viet Nam,,,,,FMLE,Female,,,,,,,,21 486 [18 834-24 264],21486.00000,18834.00000,24264.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,2004,2004,,WPR,Western Pacific,,,2004,2004,,,VNM,Viet Nam,,,,,FMLE,Female,,,,,,,,14 719 [12 458-17 060],14719.00000,12458.00000,17060.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,2006,2006,,WPR,Western Pacific,,,2006,2006,,,VNM,Viet Nam,,,,,FMLE,Female,,,,,,,,13 741 [11 820-15 783],13741.00000,11820.00000,15783.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,2013,2013,,WPR,Western Pacific,,,2013,2013,,,VNM,Viet Nam,,,,,FMLE,Female,,,,,,,,13 054 [12 229-14 060],13054.00000,12229.00000,14060.00000,,,
